Product_Id,Product_Name,Category,Sub_Category,Brand,Price,Stock_Quantity
2259,Product 2259,Electronics,Laptops,Brand 6,477.20,34
2260,Product 2260,Home,Kitchen,Brand 100,152.12,872
2261,Product 2261,Sports,Fitness,Brand 69,164.05,490
2262,Product 2262,Beauty,Makeup,Brand 57,74.00,875
2263,Product 2263,Electronics,Mobiles,Brand 16,110.17,593
2264,Product 2264,Home,Furniture,Brand 20,409.65,905
2265,Product 2265,Beauty,Skincare,Brand 14,151.15,252
2266,Product 2266,Sports,Outdoor,Brand 38,240.48,685
2267,Product 2267,Electronics,Mobiles,Brand 58,448.02,908
2268,Product 2268,Electronics,Mobiles,Brand 98,63.98,876
2269,Product 2269,Home,Kitchen,Brand 4,489.45,565
2270,Product 2270,Clothing,Kids,Brand 69,295.84,452
2271,Product 2271,Electronics,Accessories,Brand 49,164.58,98
2272,Product 2272,Clothing,Men,Brand 94,31.42,581
2273,Product 2273,Electronics,Accessories,Brand 94,135.92,104
2274,Product 2274,Home,Kitchen,Brand 75,360.81,756
2275,Product 2275,Home,Kitchen,Brand 54,164.17,308
2276,Product 2276,Home,Decor,Brand 20,366.46,426
2277,Product 2277,Clothing,Men,Brand 98,191.04,313
2278,Product 2278,Beauty,Skincare,Brand 33,241.77,669
2279,Product 2279,Beauty,Haircare,Brand 73,461.11,613
2280,Product 2280,Home,Kitchen,Brand 41,404.63,509
2281,Product 2281,Clothing,Kids,Brand 5,95.89,31
2282,Product 2282,Home,Kitchen,Brand 48,23.23,93
2283,Product 2283,Beauty,Haircare,Brand 43,33.42,786
2284,Product 2284,Electronics,Accessories,Brand 18,161.75,750
2285,Product 2285,Home,Decor,Brand 14,372.77,281
2286,Product 2286,Sports,Outdoor,Brand 76,453.59,494
2287,Product 2287,Electronics,Accessories,Brand 7,362.36,652
2288,Product 2288,Home,Decor,Brand 3,245.25,965
2289,Product 2289,Sports,Equipment,Brand 7,314.92,922
2290,Product 2290,Clothing,Men,Brand 78,404.15,15
2291,Product 2291,Clothing,Men,Brand 84,463.67,819
2292,Product 2292,Home,Kitchen,Brand 22,451.07,701
2293,Product 2293,Electronics,Laptops,Brand 79,286.61,373
2294,Product 2294,Beauty,Haircare,Brand 23,207.74,769
2295,Product 2295,Clothing,Kids,Brand 86,394.58,965
2296,Product 2296,Clothing,Men,Brand 24,406.77,261
2297,Product 2297,Home,Furniture,Brand 86,390.61,330
2298,Product 2298,Sports,Outdoor,Brand 50,300.48,453
2299,Product 2299,Electronics,Mobiles,Brand 85,470.14,415
2300,Product 2300,Home,Furniture,Brand 59,300.87,920
2301,Product 2301,Sports,Equipment,Brand 62,101.88,905
2302,Product 2302,Beauty,Haircare,Brand 98,467.98,95
2303,Product 2303,Beauty,Haircare,Brand 86,192.58,428
2304,Product 2304,Sports,Fitness,Brand 70,214.14,807
2305,Product 2305,Home,Kitchen,Brand 20,410.45,59
2306,Product 2306,Clothing,Men,Brand 26,343.06,374
2307,Product 2307,Clothing,Women,Brand 26,94.48,537
2308,Product 2308,Beauty,Makeup,Brand 16,222.24,512
2309,Product 2309,Electronics,Mobiles,Brand 37,430.26,166
2310,Product 2310,Clothing,Men,Brand 54,422.67,308
2311,Product 2311,Clothing,Men,Brand 42,60.43,106
2312,Product 2312,Electronics,Mobiles,Brand 85,449.89,223
2313,Product 2313,Sports,Equipment,Brand 89,276.68,276
2314,Product 2314,Sports,Outdoor,Brand 75,389.25,813
2315,Product 2315,Electronics,Accessories,Brand 36,119.60,360
2316,Product 2316,Beauty,Makeup,Brand 83,214.11,254
2317,Product 2317,Beauty,Haircare,Brand 42,317.67,932
2318,Product 2318,Clothing,Men,Brand 78,190.15,683
2319,Product 2319,Beauty,Haircare,Brand 41,55.08,611
2320,Product 2320,Home,Kitchen,Brand 75,122.58,447
2321,Product 2321,Sports,Fitness,Brand 64,175.85,872
2322,Product 2322,Beauty,Haircare,Brand 80,173.77,263
2323,Product 2323,Sports,Fitness,Brand 72,220.75,529
2324,Product 2324,Sports,Outdoor,Brand 42,328.37,685
2325,Product 2325,Home,Kitchen,Brand 25,430.72,168
2326,Product 2326,Clothing,Kids,Brand 45,175.83,742
2327,Product 2327,Clothing,Women,Brand 2,215.59,555
2328,Product 2328,Electronics,Laptops,Brand 32,50.62,1
2329,Product 2329,Clothing,Kids,Brand 66,42.37,938
2330,Product 2330,Beauty,Haircare,Brand 53,347.77,540
2331,Product 2331,Sports,Outdoor,Brand 48,131.66,527
2332,Product 2332,Home,Kitchen,Brand 36,384.23,698
2333,Product 2333,Clothing,Men,Brand 3,237.64,214
2334,Product 2334,Home,Decor,Brand 17,70.36,820
2335,Product 2335,Electronics,Accessories,Brand 15,379.56,154
2336,Product 2336,Beauty,Makeup,Brand 99,236.44,239
2337,Product 2337,Beauty,Haircare,Brand 19,402.35,639
2338,Product 2338,Beauty,Skincare,Brand 71,251.94,580
2339,Product 2339,Home,Decor,Brand 55,157.74,889
2340,Product 2340,Electronics,Accessories,Brand 39,47.43,896
2341,Product 2341,Beauty,Haircare,Brand 31,428.93,170
2342,Product 2342,Clothing,Men,Brand 91,50.26,315
2343,Product 2343,Electronics,Laptops,Brand 89,491.88,714
2344,Product 2344,Home,Kitchen,Brand 30,180.31,501
2345,Product 2345,Sports,Fitness,Brand 99,295.70,660
2346,Product 2346,Home,Decor,Brand 3,342.06,866
2347,Product 2347,Sports,Fitness,Brand 93,461.62,756
2348,Product 2348,Home,Decor,Brand 16,445.87,369
2349,Product 2349,Clothing,Men,Brand 29,368.63,526
2350,Product 2350,Clothing,Kids,Brand 65,174.88,225
2351,Product 2351,Home,Kitchen,Brand 61,434.06,746
2352,Product 2352,Clothing,Men,Brand 75,151.24,691
2353,Product 2353,Beauty,Skincare,Brand 23,307.03,486
2354,Product 2354,Home,Decor,Brand 44,482.66,373
2355,Product 2355,Home,Furniture,Brand 38,188.19,523
2356,Product 2356,Home,Furniture,Brand 71,464.14,747
2357,Product 2357,Electronics,Laptops,Brand 93,287.45,595
2358,Product 2358,Beauty,Skincare,Brand 40,492.87,786
2359,Product 2359,Clothing,Women,Brand 81,53.25,370
2360,Product 2360,Sports,Equipment,Brand 58,487.05,363
2361,Product 2361,Beauty,Makeup,Brand 95,382.10,468
2362,Product 2362,Home,Kitchen,Brand 63,52.59,286
2363,Product 2363,Sports,Outdoor,Brand 40,22.20,164
2364,Product 2364,Home,Decor,Brand 83,309.41,574
2365,Product 2365,Home,Furniture,Brand 73,165.68,558
2366,Product 2366,Beauty,Skincare,Brand 49,456.98,686
2367,Product 2367,Electronics,Laptops,Brand 83,167.43,385
2368,Product 2368,Electronics,Accessories,Brand 33,421.68,175
2369,Product 2369,Sports,Equipment,Brand 81,137.09,196
2370,Product 2370,Beauty,Skincare,Brand 58,265.20,670
2371,Product 2371,Electronics,Mobiles,Brand 7,451.26,484
2372,Product 2372,Home,Decor,Brand 38,215.67,905
2373,Product 2373,Home,Decor,Brand 49,394.73,192
2374,Product 2374,Electronics,Laptops,Brand 92,343.44,856
2375,Product 2375,Clothing,Women,Brand 84,166.36,741
2376,Product 2376,Sports,Outdoor,Brand 56,60.75,314
2377,Product 2377,Home,Furniture,Brand 83,389.84,38
2378,Product 2378,Home,Kitchen,Brand 46,62.87,730
2379,Product 2379,Sports,Fitness,Brand 89,11.72,540
2380,Product 2380,Beauty,Skincare,Brand 37,309.30,888
2381,Product 2381,Electronics,Laptops,Brand 92,33.20,661
2382,Product 2382,Clothing,Women,Brand 78,266.76,280
2383,Product 2383,Sports,Outdoor,Brand 85,7.40,605
2384,Product 2384,Electronics,Mobiles,Brand 95,252.61,661
2385,Product 2385,Electronics,Accessories,Brand 36,455.32,226
2386,Product 2386,Beauty,Haircare,Brand 20,103.50,105
2387,Product 2387,Home,Kitchen,Brand 50,421.85,943
2388,Product 2388,Clothing,Women,Brand 33,142.62,741
2389,Product 2389,Sports,Fitness,Brand 75,157.59,975
2390,Product 2390,Home,Decor,Brand 36,115.44,961
2391,Product 2391,Electronics,Mobiles,Brand 72,402.91,294
2392,Product 2392,Home,Furniture,Brand 33,149.70,462
2393,Product 2393,Sports,Outdoor,Brand 70,485.38,134
2394,Product 2394,Beauty,Makeup,Brand 77,361.47,583
2395,Product 2395,Beauty,Skincare,Brand 8,266.22,208
2396,Product 2396,Beauty,Skincare,Brand 37,69.14,604
2397,Product 2397,Beauty,Skincare,Brand 97,320.26,175
2398,Product 2398,Electronics,Laptops,Brand 40,403.15,577
2399,Product 2399,Beauty,Makeup,Brand 87,266.05,658
2400,Product 2400,Electronics,Laptops,Brand 85,344.11,478
2401,Product 2401,Home,Kitchen,Brand 94,210.47,756
2402,Product 2402,Electronics,Accessories,Brand 14,313.33,623
2403,Product 2403,Clothing,Men,Brand 29,234.02,573
2404,Product 2404,Clothing,Kids,Brand 90,268.62,835
2405,Product 2405,Sports,Outdoor,Brand 26,265.91,641
2406,Product 2406,Electronics,Mobiles,Brand 6,347.86,176
2407,Product 2407,Sports,Equipment,Brand 36,273.20,387
2408,Product 2408,Electronics,Mobiles,Brand 23,253.73,102
2409,Product 2409,Home,Kitchen,Brand 100,140.06,215
2410,Product 2410,Electronics,Mobiles,Brand 53,289.48,526
2411,Product 2411,Electronics,Accessories,Brand 82,437.55,778
2412,Product 2412,Home,Decor,Brand 94,375.82,941
2413,Product 2413,Beauty,Skincare,Brand 74,394.99,620
2414,Product 2414,Home,Kitchen,Brand 62,383.71,348
2415,Product 2415,Clothing,Women,Brand 20,5.30,970
2416,Product 2416,Clothing,Kids,Brand 41,179.26,69
2417,Product 2417,Clothing,Men,Brand 37,430.16,134
2418,Product 2418,Beauty,Haircare,Brand 99,85.49,18
2419,Product 2419,Sports,Equipment,Brand 7,319.95,864
2420,Product 2420,Electronics,Laptops,Brand 57,448.91,88
2421,Product 2421,Sports,Equipment,Brand 71,178.98,190
2422,Product 2422,Clothing,Kids,Brand 92,329.54,740
2423,Product 2423,Clothing,Kids,Brand 71,245.03,694
2424,Product 2424,Clothing,Men,Brand 33,29.58,837
2425,Product 2425,Beauty,Haircare,Brand 2,300.39,866
2426,Product 2426,Clothing,Women,Brand 44,118.38,499
2427,Product 2427,Sports,Outdoor,Brand 48,203.85,477
2428,Product 2428,Beauty,Skincare,Brand 8,406.35,26
2429,Product 2429,Sports,Fitness,Brand 30,222.79,788
2430,Product 2430,Electronics,Laptops,Brand 49,281.39,632
2431,Product 2431,Electronics,Laptops,Brand 35,235.55,197
2432,Product 2432,Clothing,Women,Brand 19,303.11,118
2433,Product 2433,Electronics,Mobiles,Brand 18,351.72,942
2434,Product 2434,Home,Kitchen,Brand 39,412.17,894
2435,Product 2435,Home,Decor,Brand 54,128.85,231
2436,Product 2436,Sports,Equipment,Brand 69,452.17,403
2437,Product 2437,Beauty,Makeup,Brand 89,157.71,282
2438,Product 2438,Electronics,Laptops,Brand 30,271.39,41
2439,Product 2439,Electronics,Laptops,Brand 19,154.30,441
2440,Product 2440,Beauty,Makeup,Brand 34,143.61,590
2441,Product 2441,Sports,Fitness,Brand 12,482.17,796
2442,Product 2442,Electronics,Laptops,Brand 12,65.32,97
2443,Product 2443,Home,Decor,Brand 57,203.65,635
2444,Product 2444,Sports,Equipment,Brand 77,452.55,128
2445,Product 2445,Beauty,Haircare,Brand 64,158.55,85
2446,Product 2446,Beauty,Skincare,Brand 71,324.91,948
2447,Product 2447,Home,Furniture,Brand 89,342.43,973
2448,Product 2448,Beauty,Skincare,Brand 4,390.40,626
2449,Product 2449,Beauty,Skincare,Brand 13,100.81,654
2450,Product 2450,Beauty,Skincare,Brand 99,285.47,984
2451,Product 2451,Electronics,Accessories,Brand 42,361.32,125
2452,Product 2452,Beauty,Skincare,Brand 56,120.42,615
2453,Product 2453,Beauty,Makeup,Brand 20,457.48,404
2454,Product 2454,Beauty,Haircare,Brand 18,176.85,180
2455,Product 2455,Electronics,Laptops,Brand 53,398.33,707
2456,Product 2456,Home,Kitchen,Brand 68,469.81,434
2457,Product 2457,Electronics,Accessories,Brand 32,116.53,567
2458,Product 2458,Beauty,Haircare,Brand 35,21.55,260
2459,Product 2459,Home,Kitchen,Brand 83,30.05,314
2460,Product 2460,Electronics,Accessories,Brand 72,383.34,849
2461,Product 2461,Sports,Fitness,Brand 99,346.65,64
2462,Product 2462,Beauty,Haircare,Brand 51,319.68,384
2463,Product 2463,Clothing,Men,Brand 48,438.85,271
2464,Product 2464,Clothing,Kids,Brand 54,449.50,862
2465,Product 2465,Electronics,Accessories,Brand 75,432.09,495
2466,Product 2466,Clothing,Kids,Brand 11,67.97,388
2467,Product 2467,Sports,Outdoor,Brand 69,380.14,459
2468,Product 2468,Electronics,Mobiles,Brand 5,347.50,531
2469,Product 2469,Beauty,Skincare,Brand 89,328.21,693
2470,Product 2470,Beauty,Haircare,Brand 33,24.36,386
2471,Product 2471,Sports,Equipment,Brand 94,89.69,771
2472,Product 2472,Sports,Equipment,Brand 60,249.80,82
2473,Product 2473,Clothing,Men,Brand 82,449.96,788
2474,Product 2474,Electronics,Accessories,Brand 71,253.12,935
2475,Product 2475,Clothing,Kids,Brand 35,37.54,740
2476,Product 2476,Beauty,Makeup,Brand 11,493.57,110
2477,Product 2477,Electronics,Mobiles,Brand 87,459.08,181
2478,Product 2478,Sports,Equipment,Brand 55,408.26,208
2479,Product 2479,Home,Furniture,Brand 26,456.88,770
2480,Product 2480,Beauty,Makeup,Brand 64,18.09,809
2481,Product 2481,Home,Kitchen,Brand 34,155.22,504
2482,Product 2482,Sports,Outdoor,Brand 52,451.96,397
2483,Product 2483,Home,Decor,Brand 29,280.57,922
2484,Product 2484,Beauty,Haircare,Brand 45,172.86,539
2485,Product 2485,Electronics,Mobiles,Brand 14,29.35,432
2486,Product 2486,Sports,Equipment,Brand 80,458.13,765
2487,Product 2487,Home,Furniture,Brand 26,310.72,887
2488,Product 2488,Clothing,Women,Brand 26,437.31,880
2489,Product 2489,Beauty,Skincare,Brand 54,88.63,977
2490,Product 2490,Home,Kitchen,Brand 96,164.10,147
2491,Product 2491,Electronics,Accessories,Brand 26,153.54,133
2492,Product 2492,Clothing,Women,Brand 60,221.23,756
2493,Product 2493,Clothing,Men,Brand 98,346.80,676
2494,Product 2494,Clothing,Women,Brand 5,269.45,773
2495,Product 2495,Clothing,Men,Brand 27,188.73,975
2496,Product 2496,Clothing,Women,Brand 65,48.33,751
2497,Product 2497,Electronics,Laptops,Brand 60,470.14,838
2498,Product 2498,Clothing,Women,Brand 23,21.40,74
2499,Product 2499,Electronics,Accessories,Brand 83,72.97,19
2500,Product 2500,Electronics,Laptops,Brand 93,95.04,719
2501,Product 2501,Electronics,Accessories,Brand 1,352.76,151
2502,Product 2502,Beauty,Skincare,Brand 14,308.82,364
2503,Product 2503,Clothing,Kids,Brand 42,497.33,167
2504,Product 2504,Electronics,Accessories,Brand 15,480.02,262
2505,Product 2505,Home,Furniture,Brand 45,44.19,518
2506,Product 2506,Home,Furniture,Brand 26,361.98,929
2507,Product 2507,Clothing,Kids,Brand 12,314.76,262
2508,Product 2508,Sports,Fitness,Brand 26,250.01,904
2509,Product 2509,Sports,Fitness,Brand 51,12.22,669
2510,Product 2510,Beauty,Makeup,Brand 75,403.85,57
2511,Product 2511,Clothing,Men,Brand 6,416.48,42
2512,Product 2512,Home,Furniture,Brand 73,193.21,812
2513,Product 2513,Sports,Fitness,Brand 2,138.15,108
2514,Product 2514,Sports,Fitness,Brand 92,398.22,632
2515,Product 2515,Beauty,Haircare,Brand 86,446.95,179
2516,Product 2516,Clothing,Men,Brand 22,288.83,146
2517,Product 2517,Sports,Outdoor,Brand 5,321.45,436
2518,Product 2518,Beauty,Haircare,Brand 9,151.99,178
2519,Product 2519,Electronics,Mobiles,Brand 45,51.19,475
2520,Product 2520,Home,Furniture,Brand 28,486.17,356
2521,Product 2521,Clothing,Men,Brand 2,80.55,963
2522,Product 2522,Sports,Equipment,Brand 98,240.03,686
2523,Product 2523,Clothing,Women,Brand 90,8.19,632
2524,Product 2524,Home,Furniture,Brand 71,92.79,870
2525,Product 2525,Electronics,Mobiles,Brand 81,437.09,761
2526,Product 2526,Clothing,Men,Brand 52,489.99,245
2527,Product 2527,Clothing,Men,Brand 73,202.04,671
2528,Product 2528,Sports,Outdoor,Brand 86,201.85,580
2529,Product 2529,Sports,Outdoor,Brand 59,375.68,118
2530,Product 2530,Electronics,Laptops,Brand 90,491.50,922
2531,Product 2531,Sports,Outdoor,Brand 19,94.50,416
2532,Product 2532,Electronics,Mobiles,Brand 23,490.74,684
2533,Product 2533,Beauty,Makeup,Brand 7,379.62,863
2534,Product 2534,Sports,Equipment,Brand 88,109.07,304
2535,Product 2535,Sports,Outdoor,Brand 65,96.60,922
2536,Product 2536,Sports,Outdoor,Brand 88,162.88,135
2537,Product 2537,Sports,Outdoor,Brand 44,191.99,906
2538,Product 2538,Electronics,Laptops,Brand 63,314.27,761
2539,Product 2539,Sports,Equipment,Brand 70,390.55,869
2540,Product 2540,Home,Kitchen,Brand 34,406.07,548
2541,Product 2541,Electronics,Laptops,Brand 47,49.71,400
2542,Product 2542,Beauty,Skincare,Brand 31,497.91,916
2543,Product 2543,Home,Kitchen,Brand 6,47.62,199
2544,Product 2544,Home,Decor,Brand 88,144.10,869
2545,Product 2545,Home,Kitchen,Brand 44,190.71,335
2546,Product 2546,Home,Decor,Brand 8,477.03,853
2547,Product 2547,Beauty,Haircare,Brand 52,279.76,711
2548,Product 2548,Clothing,Men,Brand 23,387.16,68
2549,Product 2549,Beauty,Haircare,Brand 39,425.40,885
2550,Product 2550,Clothing,Women,Brand 48,393.70,240
2551,Product 2551,Electronics,Laptops,Brand 2,406.80,499
2552,Product 2552,Beauty,Skincare,Brand 79,276.16,393
2553,Product 2553,Electronics,Mobiles,Brand 74,385.26,132
2554,Product 2554,Electronics,Accessories,Brand 63,109.26,596
2555,Product 2555,Beauty,Skincare,Brand 15,257.42,462
2556,Product 2556,Home,Kitchen,Brand 28,370.23,115
2557,Product 2557,Home,Kitchen,Brand 97,100.26,861
2558,Product 2558,Home,Kitchen,Brand 88,245.57,43
2559,Product 2559,Beauty,Skincare,Brand 88,387.60,832
2560,Product 2560,Clothing,Men,Brand 27,37.21,823
2561,Product 2561,Beauty,Haircare,Brand 55,460.34,656
2562,Product 2562,Home,Kitchen,Brand 91,172.09,475
2563,Product 2563,Home,Decor,Brand 11,374.77,273
2564,Product 2564,Electronics,Laptops,Brand 39,320.56,938
2565,Product 2565,Sports,Equipment,Brand 74,17.73,513
2566,Product 2566,Electronics,Mobiles,Brand 83,115.35,940
2567,Product 2567,Beauty,Makeup,Brand 99,27.54,283
2568,Product 2568,Clothing,Kids,Brand 82,474.97,415
2569,Product 2569,Home,Decor,Brand 63,257.75,982
2570,Product 2570,Home,Kitchen,Brand 85,95.12,213
2571,Product 2571,Sports,Equipment,Brand 50,271.64,792
2572,Product 2572,Beauty,Skincare,Brand 9,19.86,678
2573,Product 2573,Electronics,Mobiles,Brand 49,249.81,318
2574,Product 2574,Sports,Fitness,Brand 97,424.97,529
2575,Product 2575,Electronics,Laptops,Brand 86,437.08,826
2576,Product 2576,Sports,Fitness,Brand 21,147.96,816
2577,Product 2577,Sports,Equipment,Brand 41,481.85,435
2578,Product 2578,Beauty,Makeup,Brand 4,284.48,3
2579,Product 2579,Electronics,Laptops,Brand 47,24.09,576
2580,Product 2580,Home,Furniture,Brand 100,380.05,880
2581,Product 2581,Sports,Fitness,Brand 74,157.86,701
2582,Product 2582,Home,Furniture,Brand 27,379.40,341
2583,Product 2583,Beauty,Skincare,Brand 70,469.87,540
2584,Product 2584,Clothing,Women,Brand 54,421.56,141
2585,Product 2585,Beauty,Makeup,Brand 58,413.65,597
2586,Product 2586,Electronics,Mobiles,Brand 54,183.87,112
2587,Product 2587,Sports,Outdoor,Brand 80,321.90,785
2588,Product 2588,Clothing,Kids,Brand 52,199.92,456
2589,Product 2589,Clothing,Women,Brand 45,284.18,922
2590,Product 2590,Home,Kitchen,Brand 1,194.53,724
2591,Product 2591,Clothing,Men,Brand 10,421.07,208
2592,Product 2592,Sports,Equipment,Brand 2,324.31,850
2593,Product 2593,Home,Decor,Brand 57,219.78,721
2594,Product 2594,Electronics,Laptops,Brand 60,257.39,253
2595,Product 2595,Electronics,Accessories,Brand 89,370.85,283
2596,Product 2596,Sports,Outdoor,Brand 97,255.74,684
2597,Product 2597,Clothing,Kids,Brand 89,221.56,755
2598,Product 2598,Sports,Fitness,Brand 95,328.15,830
2599,Product 2599,Clothing,Kids,Brand 79,441.89,114
2600,Product 2600,Clothing,Kids,Brand 12,75.55,883
2601,Product 2601,Clothing,Men,Brand 98,457.33,400
2602,Product 2602,Electronics,Accessories,Brand 86,373.48,574
2603,Product 2603,Sports,Fitness,Brand 15,163.80,299
2604,Product 2604,Home,Kitchen,Brand 84,236.69,696
2605,Product 2605,Electronics,Laptops,Brand 85,11.91,776
2606,Product 2606,Electronics,Accessories,Brand 86,225.76,596
2607,Product 2607,Clothing,Women,Brand 79,177.80,181
2608,Product 2608,Beauty,Makeup,Brand 55,103.11,785
2609,Product 2609,Beauty,Haircare,Brand 98,305.05,962
2610,Product 2610,Electronics,Mobiles,Brand 50,142.28,581
2611,Product 2611,Electronics,Laptops,Brand 62,325.87,721
2612,Product 2612,Sports,Equipment,Brand 64,28.54,648
2613,Product 2613,Home,Furniture,Brand 14,450.27,591
2614,Product 2614,Electronics,Laptops,Brand 9,24.66,557
2615,Product 2615,Clothing,Men,Brand 94,53.01,649
2616,Product 2616,Sports,Equipment,Brand 68,394.35,737
2617,Product 2617,Clothing,Kids,Brand 29,309.81,526
2618,Product 2618,Clothing,Women,Brand 91,407.39,348
2619,Product 2619,Home,Furniture,Brand 83,46.14,17
2620,Product 2620,Sports,Equipment,Brand 1,333.47,269
2621,Product 2621,Sports,Fitness,Brand 40,394.38,772
2622,Product 2622,Sports,Equipment,Brand 10,76.03,811
2623,Product 2623,Home,Kitchen,Brand 88,91.61,905
2624,Product 2624,Beauty,Haircare,Brand 28,48.02,493
2625,Product 2625,Beauty,Makeup,Brand 90,495.99,837
2626,Product 2626,Beauty,Haircare,Brand 65,467.14,290
2627,Product 2627,Home,Kitchen,Brand 11,340.39,629
2628,Product 2628,Beauty,Skincare,Brand 70,473.44,365
2629,Product 2629,Beauty,Skincare,Brand 49,273.22,146
2630,Product 2630,Electronics,Laptops,Brand 6,10.36,554
2631,Product 2631,Electronics,Accessories,Brand 83,414.65,24
2632,Product 2632,Sports,Fitness,Brand 40,66.73,374
2633,Product 2633,Electronics,Accessories,Brand 69,410.61,537
2634,Product 2634,Electronics,Laptops,Brand 42,138.23,80
2635,Product 2635,Beauty,Skincare,Brand 31,368.27,448
2636,Product 2636,Electronics,Laptops,Brand 16,411.58,83
2637,Product 2637,Clothing,Men,Brand 5,477.65,833
2638,Product 2638,Beauty,Haircare,Brand 32,468.28,107
2639,Product 2639,Clothing,Men,Brand 88,435.31,414
2640,Product 2640,Home,Decor,Brand 75,54.43,19
2641,Product 2641,Electronics,Accessories,Brand 19,158.19,847
2642,Product 2642,Beauty,Haircare,Brand 11,394.89,696
2643,Product 2643,Clothing,Men,Brand 78,193.50,246
2644,Product 2644,Beauty,Makeup,Brand 60,333.92,648
2645,Product 2645,Home,Kitchen,Brand 85,181.57,813
2646,Product 2646,Beauty,Makeup,Brand 20,487.63,896
2647,Product 2647,Clothing,Kids,Brand 70,499.10,985
2648,Product 2648,Sports,Outdoor,Brand 27,355.65,850
2649,Product 2649,Home,Kitchen,Brand 77,377.69,701
2650,Product 2650,Clothing,Women,Brand 98,21.04,552
2651,Product 2651,Home,Decor,Brand 41,161.49,436
2652,Product 2652,Electronics,Accessories,Brand 41,162.97,147
2653,Product 2653,Clothing,Women,Brand 62,374.54,259
2654,Product 2654,Home,Kitchen,Brand 78,403.57,631
2655,Product 2655,Sports,Fitness,Brand 25,200.92,421
2656,Product 2656,Beauty,Haircare,Brand 2,412.15,311
2657,Product 2657,Clothing,Women,Brand 14,6.02,908
2658,Product 2658,Home,Decor,Brand 95,264.64,200
2659,Product 2659,Home,Furniture,Brand 47,281.32,568
2660,Product 2660,Home,Kitchen,Brand 4,273.05,936
2661,Product 2661,Clothing,Men,Brand 44,171.68,432
2662,Product 2662,Clothing,Men,Brand 75,162.04,618
2663,Product 2663,Beauty,Makeup,Brand 91,297.76,696
2664,Product 2664,Beauty,Skincare,Brand 25,289.67,678
2665,Product 2665,Clothing,Women,Brand 75,21.69,997
2666,Product 2666,Home,Furniture,Brand 17,364.11,281
2667,Product 2667,Electronics,Accessories,Brand 25,163.46,593
2668,Product 2668,Electronics,Accessories,Brand 22,108.23,739
2669,Product 2669,Home,Kitchen,Brand 63,5.49,457
2670,Product 2670,Home,Furniture,Brand 50,166.50,680
2671,Product 2671,Sports,Fitness,Brand 12,242.31,662
2672,Product 2672,Sports,Outdoor,Brand 100,140.57,737
2673,Product 2673,Clothing,Kids,Brand 84,341.25,120
2674,Product 2674,Home,Furniture,Brand 48,174.82,379
2675,Product 2675,Sports,Equipment,Brand 12,463.04,150
2676,Product 2676,Clothing,Men,Brand 83,53.13,945
2677,Product 2677,Home,Decor,Brand 45,82.22,553
2678,Product 2678,Beauty,Skincare,Brand 31,492.18,747
2679,Product 2679,Home,Decor,Brand 47,328.41,360
2680,Product 2680,Clothing,Men,Brand 7,210.29,289
2681,Product 2681,Sports,Outdoor,Brand 56,364.24,135
2682,Product 2682,Beauty,Haircare,Brand 95,368.96,876
2683,Product 2683,Beauty,Haircare,Brand 37,94.12,687
2684,Product 2684,Home,Decor,Brand 50,402.69,449
2685,Product 2685,Home,Decor,Brand 63,77.85,662
2686,Product 2686,Beauty,Makeup,Brand 29,499.10,603
2687,Product 2687,Clothing,Women,Brand 19,160.00,600
2688,Product 2688,Home,Decor,Brand 13,356.11,455
2689,Product 2689,Clothing,Kids,Brand 93,32.89,929
2690,Product 2690,Beauty,Skincare,Brand 12,134.05,151
2691,Product 2691,Beauty,Skincare,Brand 35,478.69,438
2692,Product 2692,Beauty,Skincare,Brand 62,215.63,881
2693,Product 2693,Home,Kitchen,Brand 57,226.82,826
2694,Product 2694,Home,Kitchen,Brand 79,452.04,550
2695,Product 2695,Clothing,Men,Brand 88,149.14,720
2696,Product 2696,Clothing,Women,Brand 68,414.35,756
2697,Product 2697,Sports,Fitness,Brand 97,498.39,290
2698,Product 2698,Beauty,Skincare,Brand 41,315.64,614
2699,Product 2699,Beauty,Haircare,Brand 80,371.37,141
2700,Product 2700,Sports,Fitness,Brand 78,171.20,971
2701,Product 2701,Home,Decor,Brand 3,376.63,757
2702,Product 2702,Sports,Outdoor,Brand 39,333.95,475
2703,Product 2703,Electronics,Accessories,Brand 88,207.76,788
2704,Product 2704,Clothing,Women,Brand 51,47.77,448
2705,Product 2705,Clothing,Women,Brand 99,161.59,114
2706,Product 2706,Home,Decor,Brand 57,105.05,96
2707,Product 2707,Beauty,Haircare,Brand 63,219.88,834
2708,Product 2708,Electronics,Accessories,Brand 19,455.43,100
2709,Product 2709,Clothing,Kids,Brand 75,130.38,562
2710,Product 2710,Sports,Outdoor,Brand 64,206.56,193
2711,Product 2711,Clothing,Kids,Brand 96,364.69,17
2712,Product 2712,Clothing,Men,Brand 79,174.75,819
2713,Product 2713,Electronics,Laptops,Brand 46,269.20,505
2714,Product 2714,Beauty,Makeup,Brand 8,179.48,374
2715,Product 2715,Clothing,Kids,Brand 34,170.39,606
2716,Product 2716,Clothing,Men,Brand 24,133.38,741
2717,Product 2717,Home,Kitchen,Brand 88,438.50,936
2718,Product 2718,Electronics,Mobiles,Brand 13,302.08,793
2719,Product 2719,Clothing,Men,Brand 37,371.35,695
2720,Product 2720,Clothing,Women,Brand 14,32.22,749
