order_id,customer_id,order_date,order_status,payment_id
36646,1831,2020-07-18,Completed,36646
36647,9109,2020-07-20,Completed,36647
36648,10902,2022-10-25,Completed,36648
36649,11143,2020-03-16,Returned,36649
36650,16122,2020-08-04,Completed,36650
36651,17243,2021-04-04,Returned,36651
36652,15285,2023-02-17,Cancelled,36652
36653,15285,2020-11-07,Completed,36653
36654,15923,2020-07-03,Completed,36654
36655,644,2021-07-09,Completed,36655
36656,7554,2023-10-09,Completed,36656
36657,19777,2023-03-25,Completed,36657
36658,5726,2020-09-02,Completed,36658
36659,19051,2022-06-24,Completed,36659
36660,9279,2020-03-06,Completed,36660
36661,8039,2021-10-08,Completed,36661
36662,6617,2020-12-18,Completed,36662
36663,7199,2020-12-25,Completed,36663
36664,14349,2023-06-28,Completed,36664
36665,16539,2023-11-27,Completed,36665
36666,1166,2022-04-01,Completed,36666
36667,14388,2020-02-05,Completed,36667
36668,5055,2020-02-25,Completed,36668
36669,7625,2022-10-23,Completed,36669
36670,16606,2021-08-03,Pending,36670
36671,6311,2022-02-14,Returned,36671
36672,5467,2020-11-08,Completed,36672
36673,1593,2021-03-05,Completed,36673
36674,6711,2020-09-20,Completed,36674
36675,18055,2022-10-18,Completed,36675
36676,3027,2020-07-24,Completed,36676
36677,13799,2022-05-03,Pending,36677
36678,5237,2021-08-03,Completed,36678
36679,9616,2021-02-02,Completed,36679
36680,2751,2023-02-08,Completed,36680
36681,2781,2022-12-07,Completed,36681
36682,19559,2022-09-25,Completed,36682
36683,14432,2020-02-27,Completed,36683
36684,11727,2021-08-28,Completed,36684
36685,1173,2022-04-04,Completed,36685
36686,9639,2020-12-29,Completed,36686
36687,15996,2022-02-04,Completed,36687
36688,17424,2023-08-02,Completed,36688
36689,19885,2022-07-14,Completed,36689
36690,11335,2022-12-27,Pending,36690
36691,16416,2024-02-03,Completed,36691
36692,11240,2021-08-20,Cancelled,36692
36693,3213,2023-04-27,Completed,36693
36694,2677,2021-08-04,Completed,36694
36695,9530,2021-05-23,Completed,36695
36696,2646,2022-01-23,Cancelled,36696
36697,6679,2021-12-01,Returned,36697
36698,4898,2023-06-01,Completed,36698
36699,11718,2023-03-14,Pending,36699
36700,7725,2022-07-24,Pending,36700
36701,19872,2021-10-16,Pending,36701
36702,3942,2021-03-11,Completed,36702
36703,9804,2020-01-09,Completed,36703
36704,9315,2022-12-15,Completed,36704
36705,15596,2024-02-07,Completed,36705
36706,2826,2021-12-07,Returned,36706
36707,3361,2021-03-14,Cancelled,36707
36708,12970,2023-06-29,Completed,36708
36709,13364,2023-04-08,Completed,36709
36710,1644,2020-03-14,Completed,36710
36711,17032,2023-08-11,Completed,36711
36712,17062,2023-01-23,Completed,36712
36713,2376,2023-12-25,Completed,36713
36714,16642,2022-02-12,Pending,36714
36715,12419,2022-05-23,Completed,36715
36716,6937,2022-09-21,Completed,36716
36717,6163,2021-05-28,Completed,36717
36718,8382,2020-05-25,Completed,36718
36719,12980,2021-11-16,Completed,36719
36720,18685,2021-10-13,Completed,36720
36721,16612,2023-03-11,Pending,36721
36722,18059,2020-09-02,Pending,36722
36723,777,2023-10-08,Completed,36723
36724,4213,2022-05-01,Completed,36724
36725,9829,2021-03-13,Completed,36725
36726,4244,2022-02-18,Returned,36726
36727,15941,2020-01-02,Completed,36727
36728,4277,2022-12-08,Completed,36728
36729,4932,2020-10-14,Completed,36729
36730,138,2021-08-19,Completed,36730
36731,9324,2020-11-18,Completed,36731
36732,16876,2022-04-27,Completed,36732
36733,12670,2020-01-09,Completed,36733
36734,9655,2023-03-05,Completed,36734
36735,11758,2023-08-18,Completed,36735
36736,10890,2023-02-19,Completed,36736
36737,17967,2020-11-07,Completed,36737
36738,8258,2023-11-19,Returned,36738
36739,3792,2023-12-29,Completed,36739
36740,13255,2024-02-08,Completed,36740
36741,1391,2020-03-13,Cancelled,36741
36742,13720,2020-05-18,Returned,36742
36743,9673,2022-03-08,Completed,36743
36744,4526,2021-04-23,Completed,36744
36745,3293,2022-06-08,Returned,36745
36746,15496,2022-11-10,Completed,36746
36747,14348,2021-01-26,Completed,36747
36748,13442,2022-10-10,Completed,36748
36749,14217,2022-05-13,Completed,36749
36750,6983,2022-02-21,Completed,36750
36751,5021,2020-12-25,Pending,36751
36752,9568,2020-12-24,Completed,36752
36753,13140,2023-11-19,Completed,36753
36754,5882,2020-02-06,Pending,36754
36755,10903,2022-03-09,Completed,36755
36756,12761,2023-12-02,Completed,36756
36757,6735,2020-05-07,Completed,36757
36758,11236,2022-02-05,Completed,36758
36759,16094,2021-01-28,Completed,36759
36760,6288,2023-06-07,Completed,36760
36761,6537,2023-08-01,Completed,36761
36762,14244,2022-05-23,Completed,36762
36763,183,2022-02-12,Completed,36763
36764,3759,2022-12-06,Completed,36764
36765,6258,2022-02-21,Completed,36765
36766,11896,2020-01-01,Completed,36766
36767,19470,2020-11-12,Completed,36767
36768,16947,2020-06-24,Completed,36768
36769,13784,2022-11-04,Completed,36769
36770,9804,2022-01-26,Completed,36770
36771,10288,2021-04-23,Completed,36771
36772,18934,2022-03-23,Completed,36772
36773,16058,2020-06-12,Pending,36773
36774,19145,2020-03-20,Completed,36774
36775,9401,2022-08-12,Completed,36775
36776,7834,2022-04-26,Returned,36776
36777,5263,2023-08-19,Completed,36777
36778,255,2021-02-06,Completed,36778
36779,1656,2024-01-19,Completed,36779
36780,6289,2021-11-02,Completed,36780
36781,16488,2021-08-01,Completed,36781
36782,16256,2020-06-17,Completed,36782
36783,14328,2021-03-27,Completed,36783
36784,18186,2023-09-09,Completed,36784
36785,7599,2022-07-21,Completed,36785
36786,7791,2021-08-02,Returned,36786
36787,1981,2022-02-08,Completed,36787
36788,12323,2023-04-24,Returned,36788
36789,17288,2022-10-17,Completed,36789
36790,11914,2022-08-25,Completed,36790
36791,1223,2020-06-15,Completed,36791
36792,4450,2022-03-18,Returned,36792
36793,19905,2022-09-18,Completed,36793
36794,5956,2020-07-14,Completed,36794
36795,7214,2022-10-16,Completed,36795
36796,15458,2023-09-21,Returned,36796
36797,19695,2020-10-03,Completed,36797
36798,11777,2022-06-06,Completed,36798
36799,15208,2024-01-24,Completed,36799
36800,3101,2023-01-02,Completed,36800
36801,1053,2020-05-05,Completed,36801
36802,2064,2023-08-31,Cancelled,36802
36803,7652,2020-03-18,Cancelled,36803
36804,18669,2023-09-10,Completed,36804
36805,19880,2023-10-06,Pending,36805
36806,2041,2022-01-30,Completed,36806
36807,18776,2022-11-03,Returned,36807
36808,2449,2024-01-29,Completed,36808
36809,11995,2022-10-06,Cancelled,36809
36810,5096,2022-02-25,Completed,36810
36811,5806,2021-01-04,Cancelled,36811
36812,12312,2020-11-06,Completed,36812
36813,4522,2020-09-10,Pending,36813
36814,5329,2023-03-26,Pending,36814
36815,11239,2021-05-05,Completed,36815
36816,11826,2022-02-22,Completed,36816
36817,4383,2023-12-16,Completed,36817
36818,15269,2023-05-25,Completed,36818
36819,6157,2024-01-29,Returned,36819
36820,349,2021-04-30,Completed,36820
36821,993,2022-12-30,Completed,36821
36822,11947,2020-12-19,Completed,36822
36823,13958,2022-10-30,Completed,36823
36824,10510,2021-04-16,Completed,36824
36825,10656,2022-03-15,Completed,36825
36826,5567,2021-06-25,Pending,36826
36827,1801,2021-03-28,Completed,36827
36828,7507,2022-07-23,Returned,36828
36829,6467,2022-09-13,Completed,36829
36830,8705,2023-06-17,Returned,36830
36831,1133,2021-01-15,Completed,36831
36832,15988,2023-04-26,Returned,36832
36833,12644,2023-10-04,Pending,36833
36834,19023,2023-11-02,Completed,36834
36835,6392,2022-04-14,Completed,36835
36836,15173,2022-03-27,Pending,36836
36837,17191,2021-07-17,Completed,36837
36838,3685,2021-07-12,Returned,36838
36839,15537,2021-09-27,Completed,36839
36840,11306,2020-06-20,Completed,36840
36841,2069,2021-06-26,Completed,36841
36842,3959,2021-08-27,Cancelled,36842
36843,17571,2021-06-08,Returned,36843
36844,17042,2021-06-13,Completed,36844
36845,13665,2020-05-17,Returned,36845
36846,9862,2020-07-07,Completed,36846
36847,10810,2020-09-24,Completed,36847
36848,12401,2020-07-21,Completed,36848
36849,12500,2023-03-28,Completed,36849
36850,14205,2023-06-21,Returned,36850
36851,18743,2023-04-03,Cancelled,36851
36852,16428,2023-01-26,Completed,36852
36853,12183,2022-12-17,Completed,36853
36854,5947,2024-01-27,Completed,36854
36855,13545,2022-01-29,Completed,36855
36856,17658,2021-05-28,Completed,36856
36857,8657,2023-07-07,Cancelled,36857
36858,3997,2024-01-14,Completed,36858
36859,12336,2020-11-23,Completed,36859
36860,10166,2020-09-03,Completed,36860
36861,4985,2021-04-05,Completed,36861
36862,19594,2021-12-08,Cancelled,36862
36863,14155,2021-04-29,Completed,36863
36864,7119,2024-01-30,Cancelled,36864
36865,3035,2020-02-19,Cancelled,36865
36866,4422,2021-09-11,Cancelled,36866
36867,10378,2023-01-03,Cancelled,36867
36868,14227,2021-12-11,Completed,36868
36869,12987,2022-07-30,Completed,36869
36870,10064,2022-05-08,Completed,36870
36871,17481,2021-05-20,Completed,36871
36872,9549,2020-02-28,Completed,36872
36873,15264,2023-11-05,Pending,36873
36874,125,2022-08-03,Completed,36874
36875,15123,2020-05-16,Completed,36875
36876,19384,2022-05-16,Completed,36876
36877,13781,2022-06-22,Cancelled,36877
36878,18745,2020-02-22,Completed,36878
36879,4913,2020-06-29,Completed,36879
36880,14332,2023-06-08,Completed,36880
36881,7804,2022-12-25,Completed,36881
36882,7814,2023-03-31,Returned,36882
36883,10807,2020-11-08,Cancelled,36883
36884,3846,2021-10-19,Completed,36884
36885,9425,2021-01-10,Completed,36885
36886,7411,2021-07-15,Completed,36886
36887,17438,2022-03-26,Completed,36887
36888,15218,2024-01-24,Completed,36888
36889,5431,2023-04-15,Pending,36889
36890,11,2023-08-18,Pending,36890
36891,10659,2023-03-08,Completed,36891
36892,3955,2021-07-16,Completed,36892
36893,17497,2020-09-30,Completed,36893
36894,16237,2023-04-09,Pending,36894
36895,17032,2023-03-16,Pending,36895
36896,7130,2023-12-20,Completed,36896
36897,19302,2022-12-12,Returned,36897
36898,19542,2022-03-18,Completed,36898
36899,15487,2020-02-19,Completed,36899
36900,5781,2021-08-30,Cancelled,36900
36901,13456,2023-05-20,Cancelled,36901
36902,6830,2020-02-20,Completed,36902
36903,9124,2021-07-04,Completed,36903
36904,8330,2023-06-08,Completed,36904
36905,15810,2023-07-08,Completed,36905
36906,11745,2020-01-31,Completed,36906
36907,859,2020-04-22,Completed,36907
36908,7881,2021-04-29,Cancelled,36908
36909,5898,2023-04-25,Completed,36909
36910,7106,2021-06-07,Completed,36910
36911,17611,2020-09-19,Cancelled,36911
36912,9195,2020-03-18,Completed,36912
36913,3686,2020-06-20,Completed,36913
36914,10016,2021-05-21,Completed,36914
36915,19909,2022-10-05,Returned,36915
36916,12517,2022-08-07,Completed,36916
36917,8432,2022-05-31,Completed,36917
36918,1582,2024-01-03,Cancelled,36918
36919,5250,2024-01-19,Completed,36919
36920,10599,2020-12-20,Completed,36920
36921,14875,2022-06-09,Cancelled,36921
36922,16264,2021-08-28,Completed,36922
36923,12021,2021-10-28,Completed,36923
36924,5688,2021-08-22,Completed,36924
36925,19505,2022-08-04,Pending,36925
36926,1533,2022-07-12,Completed,36926
36927,10053,2021-02-19,Completed,36927
36928,18782,2022-08-06,Completed,36928
36929,10347,2020-11-20,Completed,36929
36930,3852,2023-03-12,Returned,36930
36931,11263,2022-02-18,Pending,36931
36932,4788,2021-06-13,Completed,36932
36933,3831,2023-07-16,Returned,36933
36934,17714,2021-09-09,Completed,36934
36935,4376,2021-10-10,Cancelled,36935
36936,10618,2023-06-05,Returned,36936
36937,9141,2023-01-23,Completed,36937
36938,6929,2021-03-26,Completed,36938
36939,14708,2021-05-03,Completed,36939
36940,6710,2020-06-08,Completed,36940
36941,12604,2023-12-07,Completed,36941
36942,16439,2021-11-19,Completed,36942
36943,16748,2023-11-16,Completed,36943
36944,11245,2023-02-07,Completed,36944
36945,19390,2021-08-19,Completed,36945
36946,17339,2020-11-09,Completed,36946
36947,17286,2021-04-22,Completed,36947
36948,3488,2023-12-08,Completed,36948
36949,635,2021-03-16,Completed,36949
36950,8848,2021-10-04,Pending,36950
36951,17773,2023-03-08,Completed,36951
36952,8572,2021-09-26,Completed,36952
36953,16475,2023-02-05,Completed,36953
36954,17564,2023-03-17,Pending,36954
36955,7760,2022-06-12,Completed,36955
36956,12335,2021-05-16,Completed,36956
36957,13677,2021-07-21,Completed,36957
36958,4362,2021-01-06,Completed,36958
36959,3325,2021-11-11,Completed,36959
36960,9554,2020-09-20,Pending,36960
36961,7907,2020-08-14,Completed,36961
36962,3780,2021-01-30,Completed,36962
36963,14074,2023-07-23,Pending,36963
36964,2875,2023-05-05,Completed,36964
36965,12816,2021-03-07,Completed,36965
36966,3236,2020-11-03,Completed,36966
36967,12307,2021-10-16,Completed,36967
36968,6883,2020-10-31,Completed,36968
36969,8999,2023-01-22,Cancelled,36969
36970,9205,2022-08-10,Completed,36970
36971,17445,2023-05-26,Completed,36971
36972,13589,2022-04-14,Completed,36972
36973,5889,2020-06-12,Completed,36973
36974,5360,2020-09-22,Completed,36974
36975,11750,2022-10-30,Completed,36975
36976,5554,2020-07-16,Completed,36976
36977,11445,2021-03-19,Completed,36977
36978,2655,2020-11-08,Completed,36978
36979,12407,2022-07-21,Completed,36979
36980,8838,2021-03-24,Completed,36980
36981,14430,2021-09-18,Cancelled,36981
36982,17603,2022-05-29,Completed,36982
36983,14676,2022-10-26,Completed,36983
36984,16278,2020-12-18,Completed,36984
36985,5525,2021-10-06,Completed,36985
36986,3471,2022-08-13,Completed,36986
36987,1642,2020-03-14,Returned,36987
36988,9647,2023-08-10,Returned,36988
36989,19141,2020-07-27,Completed,36989
36990,4649,2023-04-11,Completed,36990
36991,278,2022-10-18,Returned,36991
36992,10615,2020-12-19,Completed,36992
36993,14684,2023-11-10,Cancelled,36993
36994,603,2021-02-02,Completed,36994
36995,6605,2022-11-05,Completed,36995
36996,7926,2024-01-02,Completed,36996
36997,958,2021-10-01,Completed,36997
36998,12938,2020-08-07,Completed,36998
36999,9162,2023-07-04,Completed,36999
37000,1403,2020-12-22,Returned,37000
37001,10387,2022-05-03,Completed,37001
37002,18520,2021-07-20,Completed,37002
37003,6465,2022-10-30,Completed,37003
37004,2696,2022-07-28,Completed,37004
37005,1873,2021-03-30,Completed,37005
37006,2076,2023-08-22,Completed,37006
37007,11883,2020-11-26,Completed,37007
37008,3553,2020-04-20,Completed,37008
37009,8191,2023-07-02,Completed,37009
37010,4504,2022-06-08,Completed,37010
37011,15553,2022-08-07,Completed,37011
37012,13676,2024-01-27,Completed,37012
37013,14600,2022-03-30,Completed,37013
37014,19072,2024-02-06,Returned,37014
37015,10242,2021-12-15,Completed,37015
37016,15215,2023-07-16,Completed,37016
37017,12751,2021-12-29,Completed,37017
37018,17533,2022-04-08,Completed,37018
37019,7978,2021-09-03,Completed,37019
37020,14503,2023-06-26,Cancelled,37020
37021,4815,2022-02-25,Completed,37021
37022,8653,2023-09-02,Cancelled,37022
37023,9594,2023-10-23,Completed,37023
37024,16613,2021-05-08,Completed,37024
37025,17772,2021-12-13,Completed,37025
37026,4514,2023-01-21,Pending,37026
37027,13979,2022-09-20,Completed,37027
37028,1453,2023-06-19,Completed,37028
37029,9331,2023-03-22,Completed,37029
37030,1631,2020-03-03,Completed,37030
37031,19466,2021-03-10,Completed,37031
37032,6349,2021-04-20,Cancelled,37032
37033,211,2023-01-21,Completed,37033
37034,13164,2020-02-20,Completed,37034
37035,15141,2022-09-30,Completed,37035
37036,12425,2023-10-19,Completed,37036
37037,13685,2023-04-22,Returned,37037
37038,7235,2021-03-12,Returned,37038
37039,7172,2024-02-06,Pending,37039
37040,2070,2021-02-27,Cancelled,37040
37041,10344,2022-11-07,Completed,37041
37042,7618,2022-12-28,Completed,37042
37043,8364,2020-10-02,Completed,37043
37044,10876,2020-04-29,Completed,37044
37045,3433,2021-11-14,Completed,37045
37046,18048,2021-08-15,Cancelled,37046
37047,13529,2023-10-11,Completed,37047
37048,10400,2020-03-03,Pending,37048
37049,7689,2020-07-25,Cancelled,37049
37050,15462,2023-07-13,Completed,37050
37051,13504,2024-01-22,Cancelled,37051
37052,17763,2020-04-19,Completed,37052
37053,12464,2020-03-28,Pending,37053
37054,9013,2021-09-15,Completed,37054
37055,15520,2022-07-18,Completed,37055
37056,9897,2021-04-27,Completed,37056
37057,13123,2020-01-07,Completed,37057
37058,12215,2020-01-22,Completed,37058
37059,13765,2020-08-20,Completed,37059
37060,2569,2021-08-19,Completed,37060
37061,6522,2020-01-01,Completed,37061
37062,4401,2021-02-19,Completed,37062
37063,16814,2021-09-10,Cancelled,37063
37064,10964,2021-04-09,Pending,37064
37065,16748,2022-01-18,Completed,37065
37066,18765,2021-08-21,Completed,37066
37067,16333,2021-01-10,Completed,37067
37068,18067,2021-01-12,Completed,37068
37069,81,2022-01-26,Completed,37069
37070,1447,2020-05-04,Completed,37070
37071,9464,2021-11-03,Completed,37071
37072,15713,2021-07-11,Completed,37072
37073,4552,2020-01-13,Completed,37073
37074,18069,2021-04-11,Completed,37074
37075,17462,2023-02-20,Completed,37075
37076,9854,2022-08-13,Cancelled,37076
37077,7050,2022-12-02,Cancelled,37077
37078,19377,2021-01-28,Completed,37078
37079,8705,2021-04-06,Completed,37079
37080,2080,2020-05-24,Completed,37080
37081,2008,2023-06-01,Completed,37081
37082,1308,2021-12-03,Pending,37082
37083,17832,2022-03-22,Completed,37083
37084,19611,2022-09-16,Completed,37084
37085,13692,2020-04-13,Completed,37085
37086,19133,2022-09-12,Completed,37086
37087,5593,2022-11-24,Completed,37087
37088,16830,2022-03-29,Cancelled,37088
37089,7934,2020-11-26,Completed,37089
37090,17399,2023-04-08,Completed,37090
37091,6378,2022-06-09,Completed,37091
37092,7300,2020-10-30,Completed,37092
37093,19367,2022-07-10,Completed,37093
37094,7707,2022-09-23,Completed,37094
37095,2207,2022-07-20,Completed,37095
37096,8755,2023-03-02,Completed,37096
37097,6251,2021-07-12,Completed,37097
37098,19135,2023-02-15,Completed,37098
37099,6609,2021-02-03,Completed,37099
37100,1383,2020-02-13,Completed,37100
37101,3463,2020-06-24,Completed,37101
37102,7931,2022-06-23,Cancelled,37102
37103,12603,2023-03-18,Completed,37103
37104,14402,2021-04-21,Completed,37104
37105,2410,2023-05-16,Completed,37105
37106,17821,2023-04-15,Completed,37106
37107,12859,2020-12-15,Returned,37107
37108,14417,2023-12-19,Completed,37108
37109,2216,2020-12-25,Completed,37109
37110,19642,2021-10-10,Cancelled,37110
37111,7764,2023-06-14,Completed,37111
37112,8166,2020-10-24,Completed,37112
37113,12102,2021-01-23,Completed,37113
37114,10110,2020-07-26,Completed,37114
37115,5376,2024-01-02,Cancelled,37115
37116,2516,2021-07-13,Cancelled,37116
37117,519,2022-09-29,Completed,37117
37118,17510,2023-11-26,Returned,37118
37119,6052,2021-02-06,Pending,37119
37120,11334,2021-09-17,Completed,37120
37121,11137,2022-01-13,Completed,37121
37122,16862,2023-01-22,Completed,37122
37123,8214,2020-02-04,Completed,37123
37124,7764,2022-10-13,Completed,37124
37125,14880,2023-05-12,Completed,37125
37126,13768,2021-05-26,Completed,37126
37127,18028,2020-10-19,Completed,37127
37128,7837,2022-11-23,Completed,37128
37129,6049,2020-05-31,Completed,37129
37130,5505,2020-02-03,Completed,37130
37131,10587,2022-01-06,Completed,37131
37132,5064,2023-08-26,Completed,37132
37133,15013,2020-01-06,Completed,37133
37134,3237,2023-06-03,Completed,37134
37135,19571,2023-03-24,Pending,37135
37136,8938,2020-06-16,Cancelled,37136
37137,8541,2022-01-23,Cancelled,37137
37138,2473,2023-04-15,Pending,37138
37139,1882,2023-09-12,Completed,37139
37140,8808,2023-02-25,Completed,37140
37141,10300,2022-03-05,Completed,37141
37142,6744,2020-11-13,Completed,37142
37143,17539,2023-10-20,Completed,37143
37144,13,2024-01-25,Pending,37144
37145,12601,2022-07-24,Completed,37145
37146,16610,2020-07-11,Cancelled,37146
37147,7799,2024-01-01,Completed,37147
37148,15121,2020-01-15,Pending,37148
37149,5013,2020-10-21,Completed,37149
37150,10054,2022-08-10,Cancelled,37150
37151,12027,2021-05-15,Completed,37151
37152,2447,2020-06-11,Completed,37152
37153,19821,2021-12-12,Completed,37153
37154,19721,2021-03-06,Returned,37154
37155,18508,2022-01-05,Completed,37155
37156,8775,2023-11-23,Completed,37156
37157,14936,2022-07-22,Returned,37157
37158,3861,2023-09-24,Completed,37158
37159,2953,2022-07-06,Pending,37159
37160,13280,2020-12-30,Pending,37160
37161,9794,2023-03-04,Pending,37161
37162,5378,2022-08-23,Completed,37162
37163,17720,2021-09-23,Completed,37163
37164,8173,2021-06-28,Completed,37164
37165,15884,2021-09-01,Completed,37165
37166,885,2021-08-18,Completed,37166
37167,13563,2020-12-30,Completed,37167
37168,7631,2021-02-16,Completed,37168
37169,1222,2023-09-05,Completed,37169
37170,17851,2021-01-02,Completed,37170
37171,13579,2020-04-23,Cancelled,37171
37172,19618,2023-03-07,Completed,37172
37173,13279,2020-05-04,Completed,37173
37174,18909,2022-11-03,Completed,37174
37175,9875,2023-04-05,Completed,37175
37176,5995,2021-06-16,Completed,37176
37177,17803,2020-02-09,Completed,37177
37178,1855,2020-11-09,Returned,37178
37179,3523,2021-03-06,Completed,37179
37180,2744,2023-02-28,Cancelled,37180
37181,7608,2023-09-11,Completed,37181
37182,18108,2020-02-06,Completed,37182
37183,9377,2024-01-30,Completed,37183
37184,18460,2020-01-18,Completed,37184
37185,5236,2023-08-18,Completed,37185
37186,18144,2021-10-23,Cancelled,37186
37187,18944,2020-05-13,Completed,37187
37188,12345,2023-01-16,Pending,37188
37189,15156,2023-12-31,Completed,37189
37190,16132,2023-10-02,Completed,37190
37191,12515,2022-11-03,Completed,37191
37192,14481,2023-09-11,Completed,37192
37193,5411,2021-12-28,Cancelled,37193
37194,16426,2020-07-05,Completed,37194
37195,18661,2022-05-01,Completed,37195
37196,18108,2022-03-29,Cancelled,37196
37197,18330,2020-11-08,Completed,37197
37198,11840,2020-06-21,Completed,37198
37199,145,2022-11-24,Completed,37199
37200,14690,2023-03-16,Completed,37200
37201,17137,2022-09-28,Pending,37201
37202,8137,2022-07-03,Completed,37202
37203,7296,2021-10-18,Cancelled,37203
37204,4328,2023-08-17,Completed,37204
37205,14761,2021-01-22,Completed,37205
37206,11124,2021-09-11,Completed,37206
37207,15248,2021-04-20,Returned,37207
37208,15554,2021-08-11,Completed,37208
37209,11862,2020-05-06,Completed,37209
37210,2938,2022-08-13,Completed,37210
37211,3256,2023-06-01,Completed,37211
37212,9234,2023-01-12,Completed,37212
37213,6463,2023-08-27,Completed,37213
37214,8272,2021-02-18,Returned,37214
37215,2931,2023-03-14,Cancelled,37215
37216,13718,2020-07-03,Pending,37216
37217,8122,2021-12-02,Completed,37217
37218,15105,2022-02-18,Returned,37218
37219,6368,2023-02-12,Cancelled,37219
37220,1454,2021-09-06,Pending,37220
37221,539,2020-02-22,Completed,37221
37222,10145,2021-12-14,Completed,37222
37223,6110,2021-04-24,Completed,37223
37224,12371,2023-01-30,Returned,37224
37225,5153,2022-08-09,Cancelled,37225
37226,17533,2022-07-07,Pending,37226
37227,4790,2021-08-02,Completed,37227
37228,6150,2023-06-30,Pending,37228
37229,19199,2020-07-22,Cancelled,37229
37230,14588,2021-03-08,Completed,37230
37231,12381,2020-07-14,Completed,37231
37232,3518,2023-08-03,Cancelled,37232
37233,8652,2021-04-09,Cancelled,37233
37234,5519,2022-10-12,Completed,37234
37235,17567,2024-01-12,Returned,37235
37236,7282,2023-04-29,Completed,37236
37237,15041,2021-09-24,Completed,37237
37238,13716,2021-06-14,Completed,37238
37239,7166,2022-08-21,Completed,37239
37240,6601,2020-06-26,Completed,37240
37241,10935,2023-08-27,Pending,37241
37242,9491,2023-10-06,Completed,37242
37243,4658,2022-04-24,Pending,37243
37244,13858,2023-10-03,Returned,37244
37245,5824,2020-02-24,Completed,37245
37246,17017,2022-01-23,Completed,37246
37247,4071,2023-01-10,Completed,37247
37248,6110,2020-11-18,Completed,37248
37249,18398,2022-11-11,Completed,37249
37250,14604,2020-06-17,Returned,37250
37251,16301,2022-02-20,Completed,37251
37252,11800,2020-03-11,Completed,37252
37253,12568,2022-08-01,Completed,37253
37254,16593,2021-01-27,Completed,37254
37255,2226,2020-09-01,Completed,37255
37256,10840,2020-07-22,Pending,37256
37257,8544,2021-11-28,Completed,37257
37258,8152,2023-05-30,Cancelled,37258
37259,4468,2021-05-15,Completed,37259
37260,8877,2023-12-17,Completed,37260
37261,15297,2023-05-03,Completed,37261
37262,9236,2023-07-07,Returned,37262
37263,7564,2020-04-04,Completed,37263
37264,13048,2020-12-31,Pending,37264
37265,2148,2022-07-15,Completed,37265
37266,18005,2023-08-20,Completed,37266
37267,11859,2022-02-13,Completed,37267
37268,2451,2022-11-23,Completed,37268
37269,1381,2020-05-28,Completed,37269
37270,4354,2022-11-29,Completed,37270
37271,13089,2020-12-28,Returned,37271
37272,17829,2024-01-02,Completed,37272
37273,13578,2021-05-14,Returned,37273
37274,15648,2021-11-22,Completed,37274
37275,5376,2022-11-11,Returned,37275
37276,10654,2021-04-05,Completed,37276
37277,11534,2024-01-04,Completed,37277
37278,4101,2023-02-05,Completed,37278
37279,10020,2023-11-11,Completed,37279
37280,19920,2023-04-05,Completed,37280
37281,17037,2022-02-09,Cancelled,37281
37282,15867,2020-04-20,Completed,37282
37283,17757,2023-08-21,Cancelled,37283
37284,10072,2024-01-21,Completed,37284
37285,12391,2022-07-12,Completed,37285
37286,2952,2023-09-14,Completed,37286
37287,9392,2022-01-16,Completed,37287
37288,15950,2021-04-20,Returned,37288
37289,17517,2020-02-03,Cancelled,37289
37290,6271,2022-09-30,Completed,37290
37291,12049,2020-12-11,Cancelled,37291
37292,19507,2024-01-07,Completed,37292
37293,2617,2021-01-04,Completed,37293
37294,19498,2021-10-28,Pending,37294
37295,12317,2023-08-09,Completed,37295
37296,17909,2021-07-04,Completed,37296
37297,6230,2021-05-10,Completed,37297
37298,19435,2023-08-27,Completed,37298
37299,5803,2022-01-12,Completed,37299
37300,7996,2022-03-20,Completed,37300
37301,1705,2023-02-23,Completed,37301
37302,334,2023-10-02,Cancelled,37302
37303,12372,2023-09-18,Completed,37303
37304,4177,2023-07-04,Returned,37304
37305,18628,2023-11-29,Pending,37305
37306,1485,2022-08-02,Completed,37306
37307,7041,2021-09-05,Completed,37307
37308,16617,2023-03-08,Cancelled,37308
37309,16277,2021-08-02,Completed,37309
37310,18499,2020-07-05,Completed,37310
37311,3887,2022-12-22,Completed,37311
37312,9578,2021-07-14,Completed,37312
37313,9275,2020-11-14,Completed,37313
37314,13538,2020-06-18,Completed,37314
37315,9598,2023-09-08,Completed,37315
37316,7619,2023-08-13,Cancelled,37316
37317,11242,2022-03-13,Completed,37317
37318,7945,2020-01-19,Completed,37318
37319,837,2021-01-05,Completed,37319
37320,8601,2022-06-28,Completed,37320
37321,2752,2022-05-15,Completed,37321
37322,9761,2022-12-04,Completed,37322
37323,4357,2022-05-14,Completed,37323
37324,3175,2021-10-02,Completed,37324
37325,6817,2022-03-26,Completed,37325
37326,12035,2023-05-11,Completed,37326
37327,4328,2023-02-17,Completed,37327
37328,12408,2021-12-13,Completed,37328
37329,11795,2023-01-22,Completed,37329
37330,9611,2023-03-10,Completed,37330
37331,9673,2021-08-28,Completed,37331
37332,13931,2024-01-26,Pending,37332
37333,3724,2023-01-21,Completed,37333
37334,2791,2024-02-04,Completed,37334
37335,7255,2020-03-18,Completed,37335
37336,4914,2022-01-17,Pending,37336
37337,13798,2023-06-29,Completed,37337
37338,8360,2023-11-05,Completed,37338
